0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.0,0.0,0.0,0.0
0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,0.0,0.0,0.09,0.0
0,0,0,0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.09,0.0
0,0,0,0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,-0.09999999999999998,-0.09999999999999998,-0.010000000000000009,0.0,0.09,0.09,0.0
0,0,0,0,0.0,0.1,0.1,1,0.0,0.0,0.0,0.09999999999999998,0.09999999999999998,0.18999999999999995,0.0,0.09,0.09,0.0
0,0,0,0,0.1,0.1,0.1,0.8,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.09,0.09,0.09,0.0
0,0,0,0,0.1,0.1,0.1,1,0.0,0.0,0.0,0.18999999999999995,0.18999999999999995,0.18999999999999995,0.09,0.09,0.09,0.0
0,0,1,0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,0.0,0.0,0.09,-0.08773448773448775
0,0,1,0,0.0,0.0,0.1,0.9,0.0,0.0,0.1,-0.09999999999999998,0.0,0.0,0.0,0.0,0.09,-0.08773448773448775
0,0,1,0,0.0,0.0,0.15,0.8,0.0,0.0,0.1,-0.19999999999999996,-0.04999999999999993,-0.04999999999999993,0.0,0.0,0.1275,-0.08773448773448775
0,0,1,0,0.0,0.0,0.15,0.9,0.0,0.0,0.1,-0.09999999999999998,0.050000000000000044,0.050000000000000044,0.0,0.0,0.1275,-0.08773448773448775
0,0,1,0,0.0,0.1,0.1,0.8,0.0,0.0,0.1,-0.09999999999999998,-0.09999999999999998,-0.010000000000000009,0.0,0.09,0.09,-0.08773448773448775
0,0,1,0,0.0,0.1,0.1,0.9,0.0,0.0,0.1,0.0,0.0,0.08999999999999997,0.0,0.09,0.09,-0.08773448773448775
0,0,1,0,0.0,0.1,0.15,0.8,0.0,0.0,0.1,-0.09999999999999998,-0.04999999999999993,0.03500000000000003,0.0,0.09,0.1275,-0.08773448773448775
0,0,1,0,0.0,0.1,0.15,0.9,0.0,0.0,0.1,0.0,0.050000000000000044,0.135,0.0,0.09,0.1275,-0.08773448773448775
0,0,1,0,0.1,0.1,0.1,0.8,0.0,0.0,0.1,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.09,0.09,0.09,-0.08773448773448775
0,0,1,0,0.1,0.1,0.1,0.9,0.0,0.0,0.1,0.08999999999999997,0.08999999999999997,0.08999999999999997,0.09,0.09,0.09,-0.08773448773448775
0,0,1,0,0.1,0.1,0.15,0.8,0.0,0.0,0.1,-0.010000000000000009,0.03500000000000003,0.03500000000000003,0.09,0.09,0.1275,-0.08773448773448775
0,0,1,0,0.1,0.1,0.15,0.9,0.0,0.0,0.1,0.08999999999999997,0.135,0.135,0.09,0.09,0.1275,-0.08773448773448775
2,2,3,0,0.04999999999999999,0.04999999999999999,0.15,0.8,0.04999999999999999,0.04999999999999999,0.15,-0.10249999999999992,-0.007499999999999951,-0.007499999999999951,0.04749999999999999,0.04749999999999999,0.1275,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.04999999999999999,0.15,0.85,0.04999999999999999,0.04999999999999999,0.15,-0.05249999999999999,0.04249999999999998,0.04249999999999998,0.04749999999999999,0.04749999999999999,0.1275,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.04999999999999999,0.2,0.8,0.04999999999999999,0.04999999999999999,0.15,-0.10249999999999992,0.040000000000000036,0.040000000000000036,0.04749999999999999,0.04749999999999999,0.16,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.04999999999999999,0.2,0.85,0.04999999999999999,0.04999999999999999,0.15,-0.05249999999999999,0.08999999999999997,0.08999999999999997,0.04749999999999999,0.04749999999999999,0.16,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.1,0.15,0.8,0.04999999999999999,0.04999999999999999,0.15,-0.05499999999999994,-0.007499999999999951,0.03500000000000003,0.04749999999999999,0.09,0.1275,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.1,0.15,0.85,0.04999999999999999,0.04999999999999999,0.15,-0.0050000000000000044,0.04249999999999998,0.08499999999999996,0.04749999999999999,0.09,0.1275,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.1,0.2,0.8,0.04999999999999999,0.04999999999999999,0.15,-0.05499999999999994,0.040000000000000036,0.07999999999999996,0.04749999999999999,0.09,0.16,-0.1901921132457027
2,2,3,0,0.04999999999999999,0.1,0.2,0.85,0.04999999999999999,0.04999999999999999,0.15,-0.0050000000000000044,0.08999999999999997,0.1299999999999999,0.04749999999999999,0.09,0.16,-0.1901921132457027
2,2,3,0,0.1,0.1,0.15,0.8,0.04999999999999999,0.04999999999999999,0.15,-0.010000000000000009,0.03500000000000003,0.03500000000000003,0.09,0.09,0.1275,-0.1901921132457027
